# CONVERGE Release Build 2.4.24/  Jan 17, 2019       Run Date:Tue Jun 11 10:47:42 2019
# column        1                2                3                4                5                6                7                8                9               10               11               12               13               14               15               16               17
#           Crank         Pressure         Max_Pres         Min_Pres        Mean_Temp         Max_Temp         Min_Temp           Volume             Mass          Density    Integrated_HR          HR_Rate              C_p              C_v            Gamma         Kin_Visc         Dyn_Visc
#           (DEG)            (MPa)            (MPa)            (MPa)              (K)              (K)              (K)            (m^3)             (kg)         (kg/m^3)              (J)         (J/time)         (J/kg-K)         (J/kg-K)           (none)          (m^2/s)        (N*s/m^2)
#
    2.3404022e+03    1.1659082e-01    1.1694681e-01    1.0126353e-01    6.5042828e+02    1.2131159e+03    2.8496373e+02    4.8662250e-04    3.0193733e-04    6.2047548e-01    1.5830879e+03    0.0000000e+00    1.1169079e+03    8.2818831e+02    1.3486158e+00    5.2693337e-05    3.1639140e-05
    2.3405185e+03    1.1639670e-01    1.1678409e-01    1.0112576e-01    6.5020823e+02    1.2126255e+03    2.8486984e+02    4.8660756e-04    3.0152725e-04    6.1965181e-01    1.5830879e+03    0.0000000e+00    1.1168620e+03    8.2814219e+02    1.3486355e+00    5.2751367e-05    3.1632226e-05
    2.3406170e+03    1.1623229e-01    1.1663505e-01    1.0097294e-01    6.5002130e+02    1.2122196e+03    2.8478461e+02    4.8659445e-04    3.0117969e-04    6.1895424e-01    1.5830879e+03    0.0000000e+00    1.1168230e+03    8.2810302e+02    1.3486522e+00    5.2800610e-05    3.1626349e-05
    2.3407131e+03    1.1607188e-01    1.1648064e-01    1.0089868e-01    6.4983852e+02    1.2118286e+03    2.8469828e+02    4.8658119e-04    3.0084033e-04    6.1827366e-01    1.5830879e+03    0.0000000e+00    1.1167849e+03    8.2806471e+02    1.3486686e+00    5.2848749e-05    3.1620603e-05
    2.3408111e+03    1.1590822e-01    1.1631639e-01    1.0079113e-01    6.4965164e+02    1.2114315e+03    2.8460903e+02    4.8656721e-04    3.0049383e-04    6.1757928e-01    1.5830879e+03    0.0000000e+00    1.1167459e+03    8.2802556e+02    1.3486853e+00    5.2897978e-05    3.1614728e-05
    2.3409063e+03    1.1574923e-01    1.1615855e-01    1.0069335e-01    6.4946980e+02    1.2110442e+03    2.8452313e+02    4.8655316e-04    3.0015689e-04    6.1690461e-01    1.5830879e+03    0.0000000e+00    1.1167080e+03    8.2798749e+02    1.3487016e+00    5.2945930e-05    3.1609013e-05
    2.3410040e+03    1.1558617e-01    1.1601039e-01    1.0056260e-01    6.4928297e+02    1.2106424e+03    2.8443778e+02    4.8653635e-04    2.9980984e-04    6.1621262e-01    1.5830879e+03    0.0000000e+00    1.1166691e+03    8.2794840e+02    1.3487183e+00    5.2995235e-05    3.1603141e-05
    2.3411183e+03    1.1539523e-01    1.1585504e-01    1.0043074e-01    6.4906361e+02    1.2101635e+03    2.8434418e+02    4.8651831e-04    2.9940450e-04    6.1540234e-01    1.5830879e+03    0.0000000e+00    1.1166234e+03    8.2790248e+02    1.3487379e+00    5.3053118e-05    3.1596248e-05
    2.3412149e+03    1.1523400e-01    1.1572348e-01    1.0041766e-01    6.4887793e+02    1.2097498e+03    2.8427839e+02    4.8650268e-04    2.9906204e-04    6.1471817e-01    1.5830879e+03    0.0000000e+00    1.1165848e+03    8.2786362e+02    1.3487545e+00    5.3102118e-05    3.1590415e-05
    2.3413093e+03    1.1507658e-01    1.1558652e-01    1.0037195e-01    6.4869639e+02    1.2093376e+03    2.8422511e+02    4.8648695e-04    2.9872729e-04    6.1404997e-01    1.5830879e+03    0.0000000e+00    1.1165470e+03    8.2782564e+02    1.3487707e+00    5.3150094e-05    3.1584714e-05
    2.3414050e+03    1.1491702e-01    1.1543595e-01    1.0040059e-01    6.4851193e+02    1.2089120e+03    2.8418530e+02    4.8647050e-04    2.9838778e-04    6.1337280e-01    1.5830879e+03    0.0000000e+00    1.1165086e+03    8.2778703e+02    1.3487872e+00    5.3198815e-05    3.1578921e-05
    2.3415181e+03    1.1472863e-01    1.1524446e-01    1.0025613e-01    6.4829359e+02    1.2084004e+03    2.8414836e+02    4.8645113e-04    2.9798697e-04    6.1257329e-01    1.5830879e+03    0.0000000e+00    1.1164631e+03    8.2774131e+02    1.3488067e+00    5.3256462e-05    3.1572063e-05
    2.3416138e+03    1.1456932e-01    1.1506975e-01    1.0023095e-01    6.4810834e+02    1.2079601e+03    2.8411884e+02    4.8643371e-04    2.9764749e-04    6.1189732e-01    1.5830879e+03    0.0000000e+00    1.1164244e+03    8.2770248e+02    1.3488233e+00    5.3305292e-05    3.1566246e-05
    2.3417077e+03    1.1441323e-01    1.1489089e-01    1.0013427e-01    6.4792632e+02    1.2075216e+03    2.8408965e+02    4.8641616e-04    2.9731466e-04    6.1123516e-01    1.5830879e+03    0.0000000e+00    1.1163864e+03    8.2766429e+02    1.3488397e+00    5.3353204e-05    3.1560528e-05
    2.3418029e+03    1.1425531e-01    1.1473651e-01    1.0011777e-01    6.4774158e+02    1.2070708e+03    2.8406327e+02    4.8639863e-04    2.9697818e-04    6.1056542e-01    1.5830879e+03    0.0000000e+00    1.1163478e+03    8.2762547e+02    1.3488562e+00    5.3401732e-05    3.1554723e-05
    2.3419147e+03    1.1407009e-01    1.1456675e-01    9.9922948e-02    6.4752440e+02    1.2065311e+03    2.8403109e+02    4.8637662e-04    2.9658267e-04    6.0977986e-01    1.5830879e+03    0.0000000e+00    1.1163023e+03    8.2757980e+02    1.3488758e+00    5.3458766e-05    3.1547898e-05
    2.3420074e+03    1.1391699e-01    1.1441963e-01    9.9836822e-02    6.4734441e+02    1.2061111e+03    2.8400404e+02    4.8635799e-04    2.9625554e-04    6.0913060e-01    1.5830879e+03    0.0000000e+00    1.1162646e+03    8.2754190e+02    1.3488920e+00    5.3505990e-05    3.1542241e-05
    2.3421016e+03    1.1376185e-01    1.1426441e-01    9.9830534e-02    6.4716161e+02    1.2056968e+03    2.8397519e+02    4.8633871e-04    2.9592383e-04    6.0847270e-01    1.5830879e+03    0.0000000e+00    1.1162263e+03    8.2750337e+02    1.3489084e+00    5.3553928e-05    3.1536496e-05
    2.3422133e+03    1.1357848e-01    1.1406814e-01    9.9786709e-02    6.4694488e+02    1.2051932e+03    2.8393794e+02    4.8631429e-04    2.9553088e-04    6.0769523e-01    1.5830879e+03    0.0000000e+00    1.1161807e+03    8.2745760e+02    1.3489280e+00    5.3610692e-05    3.1529686e-05
    2.3423070e+03    1.1342532e-01    1.1389168e-01    9.9931245e-02    6.4676330e+02    1.2047598e+03    2.8390275e+02    4.8629412e-04    2.9520288e-04    6.0704596e-01    1.5830879e+03    0.0000000e+00    1.1161425e+03    8.2741917e+02    1.3489444e+00    5.3658192e-05    3.1523981e-05
    2.3424007e+03    1.1327271e-01    1.1370873e-01    9.9918995e-02    6.4658194e+02    1.2043155e+03    2.8386239e+02    4.8627336e-04    2.9487573e-04    6.0639909e-01    1.5830879e+03    0.0000000e+00    1.1161042e+03    8.2738072e+02    1.3489609e+00    5.3705612e-05    3.1518286e-05
    2.3425144e+03    1.1308863e-01    1.1348473e-01    9.9871768e-02    6.4636249e+02    1.2037633e+03    2.8380486e+02    4.8624777e-04    2.9448087e-04    6.0561897e-01    1.5830879e+03    0.0000000e+00    1.1160578e+03    8.2733409e+02    1.3489808e+00    5.3762921e-05    3.1511399e-05
    2.3426088e+03    1.1293642e-01    1.1452058e-01    9.9881756e-02    6.4618049e+02    1.2032938e+03    2.8374953e+02    4.8622767e-04    2.9415511e-04    6.0497403e-01    1.5830879e+03    0.0000000e+00    1.1160192e+03    8.2729532e+02    1.3489974e+00    5.3810401e-05    3.1505690e-05
    2.3427046e+03    1.1278287e-01    1.1320599e-01    9.9912247e-02    6.4599640e+02    1.2028089e+03    2.8368734e+02    4.8620525e-04    2.9382525e-04    6.0432349e-01    1.5830879e+03    0.0000000e+00    1.1159802e+03    8.2725606e+02    1.3490142e+00    5.3858389e-05    3.1499918e-05
    2.3428000e+03    1.1263072e-01    1.1299226e-01    9.9257920e-02    6.4581363e+02    1.2023182e+03    2.8362068e+02    4.8618241e-04    2.9349805e-04    6.0367888e-01    1.5830879e+03    0.0000000e+00    1.1159413e+03    8.2721704e+02    1.3490309e+00    5.3906039e-05    3.1494191e-05
    2.3429167e+03    1.1244579e-01    1.1289521e-01    9.9867698e-02    6.4559072e+02    1.2017104e+03    2.8353463e+02    4.8615391e-04    2.9310004e-04    6.0289559e-01    1.5830879e+03    0.0000000e+00    1.1158939e+03    8.2716935e+02    1.3490513e+00    5.3964046e-05    3.1487208e-05
    2.3430136e+03    1.1229325e-01    1.1275913e-01    9.9743937e-02    6.4540639e+02    1.2012017e+03    2.8346049e+02    4.8612972e-04    2.9277137e-04    6.0224948e-01    1.5830879e+03    0.0000000e+00    1.1158546e+03    8.2712986e+02    1.3490682e+00    5.4011990e-05    3.1481437e-05
    2.3431124e+03    1.1213846e-01    1.1275492e-01    9.9803967e-02    6.4521892e+02    1.2006822e+03    2.8338349e+02    4.8610465e-04    2.9243760e-04    6.0159391e-01    1.5830879e+03    0.0000000e+00    1.1158146e+03    8.2708968e+02    1.3490854e+00    5.4060716e-05    3.1475566e-05
    2.3432107e+03    1.1198538e-01    1.1259440e-01    9.9762884e-02    6.4503302e+02    1.2001688e+03    2.8330724e+02    4.8608025e-04    2.9210780e-04    6.0094563e-01    1.5830879e+03    0.0000000e+00    1.1157749e+03    8.2704979e+02    1.3491024e+00    5.4108957e-05    3.1469745e-05
    2.3433115e+03    1.1182936e-01    1.1246447e-01    9.9702007e-02    6.4484289e+02    1.1996502e+03    2.8323140e+02    4.8605371e-04    2.9177084e-04    6.0028518e-01    1.5830879e+03    0.0000000e+00    1.1157343e+03    8.2700899e+02    1.3491199e+00    5.4158148e-05    3.1463787e-05
    2.3434050e+03    1.1168535e-01    1.2168825e-01    9.9284387e-02    6.4466669e+02    1.1991802e+03    2.8316478e+02    4.8603150e-04    2.9146135e-04    5.9967584e-01    1.5830879e+03    0.0000000e+00    1.1156966e+03    8.2697111e+02    1.3491361e+00    5.4203548e-05    3.1458263e-05
    2.3435062e+03    1.1153042e-01    1.1473374e-01    9.9666791e-02    6.4447669e+02    1.1986884e+03    2.8309860e+02    4.8600382e-04    2.9112616e-04    5.9902031e-01    1.5830879e+03    0.0000000e+00    1.1156560e+03    8.2693034e+02    1.3491536e+00    5.4252427e-05    3.1452299e-05
    2.3436055e+03    1.1137907e-01    1.1202534e-01    9.9627870e-02    6.4429055e+02    1.1982253e+03    2.8305476e+02    4.8597628e-04    2.9079853e-04    5.9838009e-01    1.5830879e+03    0.0000000e+00    1.1156163e+03    8.2689040e+02    1.3491706e+00    5.4300183e-05    3.1446449e-05
    2.3437069e+03    1.1122540e-01    1.1190380e-01    9.9553752e-02    6.4410091e+02    1.1977752e+03    2.8301769e+02    4.8594767e-04    2.9046562e-04    5.9773025e-01    1.5830879e+03    0.0000000e+00    1.1155758e+03    8.2684975e+02    1.3491880e+00    5.4348669e-05    3.1440480e-05
    2.3438062e+03    1.1107559e-01    1.1173635e-01    9.9571530e-02    6.4391546e+02    1.1973567e+03    2.8298828e+02    4.8591916e-04    2.9014082e-04    5.9709689e-01    1.5830879e+03    0.0000000e+00    1.1155363e+03    8.2681002e+02    1.3492051e+00    5.4395939e-05    3.1434636e-05
    2.3439076e+03    1.1092350e-01    1.1157711e-01    9.9492007e-02    6.4372698e+02    1.1969519e+03    2.8295445e+02    4.8588710e-04    2.8980915e-04    5.9645370e-01    1.5830879e+03    0.0000000e+00    1.1154962e+03    8.2676974e+02    1.3492223e+00    5.4443982e-05    3.1428690e-05
    2.3440072e+03    1.1077480e-01    1.1144540e-01    9.9394041e-02    6.4354193e+02    1.1965748e+03    2.8289678e+02    4.8585750e-04    2.8948614e-04    5.9582520e-01    1.5830879e+03    0.0000000e+00    1.1154568e+03    8.2673018e+02    1.3492392e+00    5.4490933e-05    3.1422843e-05
    2.3441085e+03    1.1062424e-01    1.1125507e-01    9.9406798e-02    6.4335411e+02    1.1962089e+03    2.8284480e+02    4.8582694e-04    2.8915880e-04    5.9518890e-01    1.5830879e+03    0.0000000e+00    1.1154169e+03    8.2669008e+02    1.3492564e+00    5.4538500e-05    3.1416903e-05
    2.3442084e+03    1.1047673e-01    1.1112165e-01    9.9383666e-02    6.4316961e+02    1.1958626e+03    2.8279924e+02    4.8579634e-04    2.8883777e-04    5.9456555e-01    1.5830879e+03    0.0000000e+00    1.1153777e+03    8.2665073e+02    1.3492733e+00    5.4585138e-05    3.1411062e-05
    2.3443097e+03    1.1032785e-01    1.1219765e-01    9.9327715e-02    6.4298293e+02    1.1955212e+03    2.8275627e+02    4.8576478e-04    2.8851343e-04    5.9393649e-01    1.5830879e+03    0.0000000e+00    1.1153381e+03    8.2661095e+02    1.3492903e+00    5.4632257e-05    3.1405148e-05
    2.3444094e+03    1.1018229e-01    1.1068469e-01    9.9293624e-02    6.4279997e+02    1.1951914e+03    2.8271412e+02    4.8573327e-04    2.8819599e-04    5.9332150e-01    1.5830879e+03    0.0000000e+00    1.1152994e+03    8.2657198e+02    1.3493070e+00    5.4678383e-05    3.1399350e-05
    2.3445107e+03    1.1003520e-01    1.1049960e-01    9.9264195e-02    6.4261475e+02    1.1948602e+03    2.8266942e+02    4.8570068e-04    2.8787477e-04    5.9269996e-01    1.5830879e+03    0.0000000e+00    1.1152601e+03    8.2653257e+02    1.3493239e+00    5.4725085e-05    3.1393479e-05
    2.3446106e+03    1.0989113e-01    1.1028974e-01    9.9235473e-02    6.4243306e+02    1.1945323e+03    2.8262372e+02    4.8566828e-04    2.8755988e-04    5.9209113e-01    1.5830879e+03    0.0000000e+00    1.1152217e+03    8.2649392e+02    1.3493405e+00    5.4770924e-05    3.1387720e-05
    2.3447119e+03    1.0974589e-01    1.1065156e-01    9.9146333e-02    6.4224953e+02    1.1941922e+03    2.8257257e+02    4.8563478e-04    2.8724197e-04    5.9147735e-01    1.5830879e+03    0.0000000e+00    1.1151828e+03    8.2645489e+02    1.3493572e+00    5.4817235e-05    3.1381905e-05
    2.3448125e+03    1.0960261e-01    1.0989871e-01    9.9042163e-02    6.4206815e+02    1.1938437e+03    2.8251649e+02    4.8560082e-04    2.8692782e-04    5.9087179e-01    1.5830879e+03    0.0000000e+00    1.1151444e+03    8.2641631e+02    1.3493737e+00    5.4863033e-05    3.1376160e-05
    2.3449138e+03    1.0945923e-01    1.0973759e-01    9.9051374e-02    6.4188638e+02    1.1934788e+03    2.8245426e+02    4.8556628e-04    2.8661315e-04    5.9026575e-01    1.5830879e+03    0.0000000e+00    1.1151060e+03    8.2637766e+02    1.3493903e+00    5.4908980e-05    3.1370406e-05
    2.3450146e+03    1.0931740e-01    1.0951707e-01    9.9083346e-02    6.4170613e+02    1.1930997e+03    2.8238638e+02    4.8553280e-04    2.8630231e-04    5.8966626e-01    1.5830879e+03    0.0000000e+00    1.1150678e+03    8.2633927e+02    1.3494067e+00    5.4954534e-05    3.1364705e-05
    2.3451159e+03    1.0917583e-01    1.0937810e-01    9.8959282e-02    6.4152597e+02    1.1927029e+03    2.8231212e+02    4.8549733e-04    2.8599086e-04    5.8906783e-01    1.5830879e+03    0.0000000e+00    1.1150296e+03    8.2630090e+02    1.3494232e+00    5.5000124e-05    3.1359009e-05
    2.3452169e+03    1.0903560e-01    1.0930689e-01    9.8836630e-02    6.4134693e+02    1.1922968e+03    2.8223290e+02    4.8546458e-04    2.8568389e-04    5.8847524e-01    1.5830879e+03    0.0000000e+00    1.1149915e+03    8.2626264e+02    1.3494396e+00    5.5045352e-05    3.1353352e-05
    2.3453182e+03    1.0889575e-01    1.0925163e-01    9.7225638e-02    6.4116835e+02    1.1918856e+03    2.8214883e+02    4.8542817e-04    2.8537544e-04    5.8788396e-01    1.5830879e+03    0.0000000e+00    1.1149536e+03    8.2622453e+02    1.3494559e+00    5.5090607e-05    3.1347713e-05
    2.3454195e+03    1.0875670e-01    1.0918714e-01    9.8553269e-02    6.4099060e+02    1.1914637e+03    2.8206122e+02    4.8538978e-04    2.8506741e-04    5.8729587e-01    1.5830879e+03    0.0000000e+00    1.1149158e+03    8.2618659e+02    1.3494722e+00    5.5135722e-05    3.1342101e-05
    2.3455005e+03    1.0864597e-01    1.0912525e-01    9.8376749e-02    6.4084867e+02    1.1911198e+03    2.8198969e+02    4.8535989e-04    2.8482262e-04    5.8682769e-01    1.5830879e+03    0.0000000e+00    1.1148856e+03    8.2615623e+02    1.3494852e+00    5.5171687e-05    3.1337622e-05
    2.3456018e+03    1.0850818e-01    1.0903458e-01    9.8185038e-02    6.4067169e+02    1.1906838e+03    2.8190009e+02    4.8532205e-04    2.8451771e-04    5.8624517e-01    1.5830879e+03    0.0000000e+00    1.1148479e+03    8.2611833e+02    1.3495015e+00    5.5216496e-05    3.1332037e-05
    2.3457031e+03    1.0837098e-01    1.0892603e-01    9.7995071e-02    6.4049505e+02    1.1902427e+03    2.8181168e+02    4.8528372e-04    2.8421377e-04    5.8566515e-01    1.5830879e+03    0.0000000e+00    1.1148102e+03    8.2608046e+02    1.3495177e+00    5.5261176e-05    3.1326461e-05
    2.3458044e+03    1.0823432e-01    1.0879794e-01    9.7741057e-02    6.4031871e+02    1.1897988e+03    2.8172546e+02    4.8524486e-04    2.8391071e-04    5.8508751e-01    1.5830879e+03    0.0000000e+00    1.1147726e+03    8.2604261e+02    1.3495340e+00    5.5305723e-05    3.1320896e-05
    2.3459056e+03    1.0809813e-01    1.0921126e-01    9.7562243e-02    6.4014260e+02    1.1893547e+03    2.8164187e+02    4.8520552e-04    2.8360838e-04    5.8451186e-01    1.5830879e+03    0.0000000e+00    1.1147349e+03    8.2600477e+02    1.3495502e+00    5.5350168e-05    3.1315335e-05
    2.3460069e+03    1.0796233e-01    1.0847884e-01    9.7352946e-02    6.3996672e+02    1.1889130e+03    2.8156096e+02    4.8516570e-04    2.8330659e-04    5.8393781e-01    1.5830879e+03    0.0000000e+00    1.1146973e+03    8.2596696e+02    1.3495664e+00    5.5394542e-05    3.1309779e-05
    2.3461082e+03    1.0782687e-01    1.0829085e-01    9.7176352e-02    6.3979092e+02    1.1884751e+03    2.8148383e+02    4.8512540e-04    2.8300527e-04    5.8336518e-01    1.5830879e+03    0.0000000e+00    1.1146597e+03    8.2592914e+02    1.3495827e+00    5.5438852e-05    3.1304223e-05
    2.3462095e+03    1.0769173e-01    1.0809679e-01    9.7044660e-02    6.3961503e+02    1.1880413e+03    2.8140930e+02    4.8508619e-04    2.8270537e-04    5.8279409e-01    1.5830879e+03    0.0000000e+00    1.1146220e+03    8.2589125e+02    1.3495989e+00    5.5483079e-05    3.1298664e-05
    2.3463108e+03    1.0755689e-01    1.0813189e-01    9.6804658e-02    6.3943921e+02    1.1876113e+03    2.8133757e+02    4.8504484e-04    2.8240486e-04    5.8222422e-01    1.5830879e+03    0.0000000e+00    1.1145843e+03    8.2585337e+02    1.3496152e+00    5.5527273e-05    3.1293103e-05
    2.3464121e+03    1.0742232e-01    1.0804945e-01    9.6680732e-02    6.3926306e+02    1.1871846e+03    2.8127167e+02    4.8500040e-04    2.8210332e-04    5.8165584e-01    1.5830879e+03    0.0000000e+00    1.1145465e+03    8.2581542e+02    1.3496315e+00    5.5571396e-05    3.1287528e-05
    2.3465134e+03    1.0728801e-01    1.0805710e-01    9.6512046e-02    6.3908689e+02    1.1867615e+03    2.8121233e+02    4.8495808e-04    2.8180360e-04    5.8108856e-01    1.5830879e+03    0.0000000e+00    1.1145087e+03    8.2577741e+02    1.3496478e+00    5.5615495e-05    3.1281953e-05
    2.3466147e+03    1.0715400e-01    1.0801453e-01    9.6408760e-02    6.3891075e+02    1.1863424e+03    2.8115962e+02    4.8491337e-04    2.8150314e-04    5.8052253e-01    1.5830879e+03    0.0000000e+00    1.1144709e+03    8.2573942e+02    1.3496641e+00    5.5659573e-05    3.1276378e-05
    2.3467160e+03    1.0702024e-01    1.0798387e-01    9.6435959e-02    6.3873449e+02    1.1859275e+03    2.8111316e+02    4.8487006e-04    2.8120413e-04    5.7995771e-01    1.5830879e+03    0.0000000e+00    1.1144330e+03    8.2570136e+02    1.3496805e+00    5.5703622e-05    3.1270799e-05
    2.3468173e+03    1.0688682e-01    1.0795897e-01    9.6312476e-02    6.3855832e+02    1.1855175e+03    2.8107256e+02    4.8482619e-04    2.8090554e-04    5.7939431e-01    1.5830879e+03    0.0000000e+00    1.1143951e+03    8.2566328e+02    1.3496968e+00    5.5747632e-05    3.1265225e-05
    2.3469186e+03    1.0675375e-01    1.0796376e-01    9.6283941e-02    6.3838216e+02    1.1851128e+03    2.8103731e+02    4.8478185e-04    2.8060747e-04    5.7883247e-01    1.5830879e+03    0.0000000e+00    1.1143572e+03    8.2562519e+02    1.3497132e+00    5.5791604e-05    3.1259652e-05
    2.3470199e+03    1.0662104e-01    1.0794361e-01    9.6292180e-02    6.3820602e+02    1.1847138e+03    2.8100649e+02    4.8473771e-04    2.8031039e-04    5.7827230e-01    1.5830879e+03    0.0000000e+00    1.1143193e+03    8.2558706e+02    1.3497296e+00    5.5835518e-05    3.1254080e-05
    2.3471009e+03    1.0651516e-01    1.0680622e-01    9.6264250e-02    6.3806530e+02    1.1843990e+03    2.8098416e+02    4.8470158e-04    2.8007284e-04    5.7782531e-01    1.5830879e+03    0.0000000e+00    1.1142889e+03    8.2555660e+02    1.3497426e+00    5.5870625e-05    3.1249629e-05
